ID,FECHA,PUNTO,USERNAME
1.4763E+18,2021-12-29T15:02:48.000-06:00,POINT (-87.47809547 20.0679174),LiveRitually
1.47641E+18,2021-12-29T22:23:55.000-06:00,POINT (-103.47457266 20.71600016),omyzt
1.47638E+18,2021-12-29T20:31:21.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47634E+18,2021-12-29T17:43:50.000-06:00,POINT (-87.70746231 18.72039777),Linisho_Fdez
1.47599E+18,2021-12-28T18:44:05.000-06:00,POINT (-99.90833333 16.82222222),DreyarTony
1.47602E+18,2021-12-28T20:30:13.000-06:00,POINT (-109.95063424 27.52713615),joel_lunaobr
1.47604E+18,2021-12-28T22:17:17.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47584E+18,2021-12-28T08:44:09.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47576E+18,2021-12-28T03:41:07.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:09:19.000-06:00,POINT (-101.56190559 17.6307884),Ilean29
1.47603E+18,2021-12-28T21:00:47.000-06:00,POINT (-98.197909 19.215285),geolocationms
1.47597E+18,2021-12-28T17:11:21.000-06:00,POINT (-98.197951 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:22.000-06:00,POINT (-98.197951 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:22.000-06:00,POINT (-98.197951 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:28.000-06:00,POINT (-98.197951 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:31.000-06:00,POINT (-98.197951 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:32.000-06:00,POINT (-98.197953 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:34.000-06:00,POINT (-98.197953 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:51.000-06:00,POINT (-98.197953 19.215188),geolocationms
1.47597E+18,2021-12-28T17:11:52.000-06:00,POINT (-98.197955 19.215188),geolocationms
1.47591E+18,2021-12-28T13:28:22.000-06:00,POINT (-96.93190677 18.81278205),marioosc
1.47607E+18,2021-12-29T00:11:40.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47607E+18,2021-12-29T00:11:55.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47607E+18,2021-12-29T00:11:58.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47607E+18,2021-12-29T00:11:45.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47607E+18,2021-12-29T00:12:04.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47638E+18,2021-12-29T20:22:26.000-06:00,POINT (-86.818467 21.281766),CassieWelshy
1.47632E+18,2021-12-29T16:50:36.000-06:00,POINT (-87.37306595 21.5233497),markmadonna
1.47632E+18,2021-12-29T16:50:16.000-06:00,POINT (-86.818466 21.281763),CassieWelshy
1.47627E+18,2021-12-29T13:04:59.000-06:00,POINT (-96.52044961 15.66332273),javive
1.47609E+18,2021-12-29T01:00:02.000-06:00,POINT (-105.5 28.2),object82
1.47609E+18,2021-12-29T01:06:36.000-06:00,POINT (-107.61428 24.919084),GeneracionSF
1.47633E+18,2021-12-29T17:15:11.000-06:00,POINT (-96.171668 19.124809),luisarturosaenz
1.47633E+18,2021-12-29T17:20:59.000-06:00,POINT (-103.913 19.1426),VolcanoColima
1.47631E+18,2021-12-29T15:33:41.000-06:00,POINT (-116.608 32.0664),Sebas_cooking
1.47631E+18,2021-12-29T15:44:07.000-06:00,POINT (-100.08556984 20.07960786),_thrillington
1.47628E+18,2021-12-29T13:36:30.000-06:00,POINT (-87.12041987 20.58117562),panchosss1986
1.47584E+18,2021-12-28T08:33:45.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47605E+18,2021-12-28T22:22:49.000-06:00,POINT (-98.846131 19.692068),matsism
1.476E+18,2021-12-28T19:06:32.000-06:00,POINT (-100.43670208 20.69010304),armando_tavera
1.47593E+18,2021-12-28T14:58:37.000-06:00,POINT (-98.37732586 19.18001975),KarencitaNoche
1.476E+18,2021-12-28T19:11:20.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:21.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:23.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:25.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:35.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:36.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:44.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:49.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:53.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:11:54.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:12:00.000-06:00,POINT (-98.197917 19.215288),geolocationms
1.476E+18,2021-12-28T19:25:27.000-06:00,POINT (-87.45494682 20.1585867),Katalinadiaz95
1.47607E+18,2021-12-29T00:11:25.000-06:00,POINT (-98.197792 19.215073),geolocationms
1.47607E+18,2021-12-29T00:11:29.000-06:00,POINT (-98.197792 19.215073),geolocationms
1.47607E+18,2021-12-29T00:11:34.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47607E+18,2021-12-29T00:11:36.000-06:00,POINT (-98.197798 19.215077),geolocationms
1.47624E+18,2021-12-29T11:11:17.000-06:00,POINT (-101.555471 21.102147),pumacaotico
1.47643E+18,2021-12-29T23:58:15.000-06:00,POINT (-103.683159 20.566663),Efrenz8
1.4763E+18,2021-12-29T14:55:03.000-06:00,POINT (-100.43684132 20.67549952),rickroman900
1.4763E+18,2021-12-29T14:57:36.000-06:00,POINT (-96.09303927 15.7748567),AlainSin
1.4763E+18,2021-12-29T15:06:17.000-06:00,POINT (-96.7655772 17.0462761),pashacr
1.47619E+18,2021-12-29T08:05:33.000-06:00,POINT (-102.366667 23.316667),marianelabaca
1.47611E+18,2021-12-29T02:31:15.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47641E+18,2021-12-29T22:43:10.000-06:00,POINT (-102.248099 19.534531),Leycegui
1.47587E+18,2021-12-28T10:25:00.000-06:00,POINT (-103.84696194 18.91705898),jmanuelorange
1.4759E+18,2021-12-28T12:34:38.000-06:00,POINT (-98.77468 19.13719),J_Yaqui_Medina
1.47606E+18,2021-12-28T23:00:46.000-06:00,POINT (-98.197928 19.215198),geolocationms
1.47597E+18,2021-12-28T17:11:57.000-06:00,POINT (-98.197955 19.215188),geolocationms
1.47597E+18,2021-12-28T17:12:06.000-06:00,POINT (-98.197955 19.215188),geolocationms
1.47597E+18,2021-12-28T17:12:24.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:18:32.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47597E+18,2021-12-28T17:13:03.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:13:07.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:13:11.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:13:19.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:13:21.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47597E+18,2021-12-28T17:13:41.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47606E+18,2021-12-28T23:11:19.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:23.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:26.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:30.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:32.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:34.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:37.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47606E+18,2021-12-28T23:11:52.000-06:00,POINT (-98.197903 19.215293),geolocationms
1.47588E+18,2021-12-28T11:30:34.000-06:00,POINT (-113.59588397 31.35800309),SLealRx
1.47429E+18,2021-12-24T02:04:03.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47447E+18,2021-12-24T14:16:15.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47439E+18,2021-12-24T08:48:22.000-06:00,POINT (-97.69860836 16.10728138),moycisneros
1.47484E+18,2021-12-25T14:25:03.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47463E+18,2021-12-25T00:45:41.000-06:00,POINT (-98.84781188 19.69347389),midocu33
1.47474E+18,2021-12-25T07:58:25.000-06:00,POINT (-102.366667 23.316667),irarturo2010
1.47488E+18,2021-12-25T17:10:18.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47488E+18,2021-12-25T17:10:20.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.4749E+18,2021-12-25T18:21:19.000-06:00,POINT (-99.8833 20.6667),GabrielaMort
1.47464E+18,2021-12-25T01:31:37.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47464E+18,2021-12-25T01:31:47.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47464E+18,2021-12-25T01:31:54.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47464E+18,2021-12-25T01:32:03.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47464E+18,2021-12-25T01:32:08.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47464E+18,2021-12-25T01:32:10.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47465E+18,2021-12-25T01:46:41.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47491E+18,2021-12-25T18:55:24.000-06:00,POINT (-98.83504 19.22387903),danypezzinas
1.47465E+18,2021-12-25T02:01:53.000-06:00,POINT (-98.8417 19.2333),JCESAR8411
1.47465E+18,2021-12-25T02:04:27.000-06:00,POINT (-92.81901048 17.99299015),choco_pozol
1.47498E+18,2021-12-25T23:28:10.000-06:00,POINT (-99.701432 16.726805),capomayor
1.47479E+18,2021-12-25T11:05:36.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47482E+18,2021-12-25T13:13:12.000-06:00,POINT (-87.01616719 20.31307193),Renelopezmx
1.46894E+18,2021-12-09T08:01:18.000-06:00,POINT (-109.89679544 22.88707368),TravellingEye
1.46916E+18,2021-12-09T22:30:16.000-06:00,POINT (-96.52044961 15.66332273),PezconPies
1.469E+18,2021-12-09T11:30:53.000-06:00,POINT (-98.197419 19.21507),geolocationms
1.469E+18,2021-12-09T11:30:53.000-06:00,POINT (-98.197419 19.21507),geolocationms
1.47163E+18,2021-12-16T18:04:04.000-06:00,POINT (-102.46728804 23.88545573),HiPeople_21
1.47169E+18,2021-12-16T22:03:24.000-06:00,POINT (-98.29144093 19.19110023),BLUTHENGEL
1.47169E+18,2021-12-16T22:03:09.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.4715E+18,2021-12-16T09:07:21.000-06:00,POINT (-92.11506128 17.25521172),joshMartinezx
1.47158E+18,2021-12-16T14:27:24.000-06:00,POINT (-109.98262882 22.88475509),kylezimmer11
1.47155E+18,2021-12-16T12:27:37.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47155E+18,2021-12-16T12:27:34.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47161E+18,2021-12-16T16:36:50.000-06:00,POINT (-99.94528909 20.74929617),MarleneNoise
1.47155E+18,2021-12-16T12:27:47.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47158E+18,2021-12-16T14:28:53.000-06:00,POINT (-104.10271753 20.25960485),SubspectMusic
1.47161E+18,2021-12-16T16:40:58.000-06:00,POINT (-98.29122065 19.19044412),CantuTabatha
1.47158E+18,2021-12-16T14:51:41.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47138E+18,2021-12-16T01:13:23.000-06:00,POINT (-102.366667 23.316667),ricardoburgosl
1.47138E+18,2021-12-16T01:29:54.000-06:00,POINT (-102.366667 23.316667),ricardoburgosl
1.47152E+18,2021-12-16T10:45:07.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47152E+18,2021-12-16T10:55:13.000-06:00,POINT (-98.198629 19.215263),geolocationms
1.47152E+18,2021-12-16T10:55:56.000-06:00,POINT (-109.89679544 22.88707368),gregvaughn23
1.47147E+18,2021-12-16T07:33:04.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.4715E+18,2021-12-16T09:27:43.000-06:00,POINT (-87.7239392 18.67192593),GregBrockman
1.4715E+18,2021-12-16T09:28:07.000-06:00,POINT (-87.7239392 18.67192593),GregBrockman
1.47164E+18,2021-12-16T18:21:09.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47164E+18,2021-12-16T18:29:25.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47161E+18,2021-12-16T16:39:25.000-06:00,POINT (-92.81274657 17.97044692),churritos_jc
1.4717E+18,2021-12-16T22:37:15.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.4717E+18,2021-12-16T22:37:25.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47148E+18,2021-12-16T08:03:24.000-06:00,POINT (-90.4202279 19.66543773),Jesssugden
1.47148E+18,2021-12-16T08:04:06.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47148E+18,2021-12-16T08:04:09.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47148E+18,2021-12-16T08:04:19.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47148E+18,2021-12-16T08:04:23.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47148E+18,2021-12-16T08:05:03.000-06:00,POINT (-102.67474704 23.92512862),HiPeopleNews
1.47164E+18,2021-12-16T18:36:03.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.4717E+18,2021-12-16T22:37:06.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.4717E+18,2021-12-16T22:37:10.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.4717E+18,2021-12-16T22:37:38.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.4717E+18,2021-12-16T22:37:46.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47169E+18,2021-12-16T22:08:16.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.46912E+18,2021-12-09T19:44:53.000-06:00,POINT (-87.44657 20.19554),maliamoonyee
1.46903E+18,2021-12-09T13:48:50.000-06:00,POINT (-87.11649627 20.58490523),_itsaleeduran
1.47137E+18,2021-12-16T00:32:10.000-06:00,POINT (-102.34 18.27),eq_map_ww2
1.47137E+18,2021-12-16T00:53:20.000-06:00,POINT (-102.366667 23.316667),ricardoburgosl
1.4716E+18,2021-12-16T15:39:23.000-06:00,POINT (-99.8833 20.6667),GabrielaMort
1.47154E+18,2021-12-16T12:08:52.000-06:00,POINT (-101.27264982 21.00324342),enriquepuentemx
1.47166E+18,2021-12-16T19:44:04.000-06:00,POINT (-92.81911438 17.99308194),juancarlparedes
1.47166E+18,2021-12-16T19:44:55.000-06:00,POINT (-90.2692 18.9219),WiloContreras
1.47157E+18,2021-12-16T13:51:50.000-06:00,POINT (-88.56778 20.684282),OLuanPereira
1.47168E+18,2021-12-16T21:33:07.000-06:00,POINT (-102.46728804 23.88545573),HiPeople_21
1.47166E+18,2021-12-16T19:53:38.000-06:00,POINT (-102.366667 23.316667),cinnamontwink20
1.46902E+18,2021-12-09T13:00:34.000-06:00,POINT (-105.2494259 20.573576),SteveFM20
1.4691E+18,2021-12-09T18:38:54.000-06:00,POINT (-102.366667 23.316667),TonaMartnez
1.46902E+18,2021-12-09T13:09:35.000-06:00,POINT (-105.2493065 20.5735131),SteveFM20
1.46908E+18,2021-12-09T17:03:28.000-06:00,POINT (-98.197853 19.215139),geolocationms
1.46908E+18,2021-12-09T17:03:28.000-06:00,POINT (-98.197853 19.215139),geolocationms
1.46908E+18,2021-12-09T16:59:30.000-06:00,POINT (-99.87773274 20.69738253),ricardinie
1.46914E+18,2021-12-09T20:57:25.000-06:00,POINT (-92.5948 17.9408),AdzzeGil
1.46909E+18,2021-12-09T17:36:18.000-06:00,POINT (-87.3787 21.5182),sandyluzyfuerza
1.46895E+18,2021-12-09T08:36:34.000-06:00,POINT (-86.81433509 21.26245225),SidemountBob
1.46897E+18,2021-12-09T10:02:23.000-06:00,POINT (-108.52488691 25.29595775),eltavomiguel
1.46905E+18,2021-12-09T15:16:57.000-06:00,POINT (-87.47809547 20.0679174),maliamoonyee
1.47199E+18,2021-12-17T18:03:14.000-06:00,POINT (-102.46728804 23.88545573),HiPeople_21
1.47198E+18,2021-12-17T16:53:28.000-06:00,POINT (-109.98262882 22.88475509),lalo_guzmann
1.47186E+18,2021-12-17T09:17:33.000-06:00,POINT (-100.45898438 24.84656535),lucianobporto
1.47186E+18,2021-12-17T09:16:39.000-06:00,POINT (-96.065632 15.78206329),mondoanuartv
1.472E+18,2021-12-17T18:17:24.000-06:00,POINT (-87.47809547 20.0679174),Katalinadiaz95
1.47195E+18,2021-12-17T14:55:06.000-06:00,POINT (-98.197802 19.215131),geolocationms
1.47195E+18,2021-12-17T14:55:08.000-06:00,POINT (-98.197802 19.215131),geolocationms
1.47192E+18,2021-12-17T12:54:47.000-06:00,POINT (-98.197729 19.215124),geolocationms
1.47195E+18,2021-12-17T15:01:27.000-06:00,POINT (-104.98156568 19.38443768),MONDAYSWIMWEAR
1.47206E+18,2021-12-17T22:08:50.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47206E+18,2021-12-17T22:09:09.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47192E+18,2021-12-17T13:09:21.000-06:00,POINT (-102.366667 23.316667),APerezGaribay
1.47192E+18,2021-12-17T13:07:36.000-06:00,POINT (-111.23377957 25.71892667),Isidorom
1.47173E+18,2021-12-17T00:14:10.000-06:00,POINT (-102.46728804 23.88545573),HiPeople_21
1.47173E+18,2021-12-17T00:14:12.000-06:00,POINT (-102.46728804 23.88545573),HiPeople_21
1.47198E+18,2021-12-17T17:18:04.000-06:00,POINT (-102.37886595 23.49534603),HiPeople_Sport
1.47198E+18,2021-12-17T17:20:15.000-06:00,POINT (-100.11900081 25.77991836),soyalexalvarez1
1.47483E+18,2021-12-25T14:01:53.000-06:00,POINT (-98.83307424 19.53189464),Mortifago1
1.47483E+18,2021-12-25T13:55:32.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47483E+18,2021-12-25T13:56:06.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47492E+18,2021-12-25T19:47:43.000-06:00,POINT (-107.82346904 27.53487884),xanatos
1.47519E+18,2021-12-26T13:49:44.000-06:00,POINT (-100.6836916 18.36421426),alexashipley
1.47526E+18,2021-12-26T18:06:23.000-06:00,POINT (-99.75176096 16.73965012),DiosesReinas
1.47503E+18,2021-12-26T02:46:25.000-06:00,POINT (-92.15 14.6667),RDSanMarcos
1.47526E+18,2021-12-26T18:08:15.000-06:00,POINT (-93.0833 18.1333),keniaELC97
1.47532E+18,2021-12-26T22:06:45.000-06:00,POINT (-101.15 19.9833),jerrygzstar
1.47513E+18,2021-12-26T09:55:33.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47499E+18,2021-12-26T00:46:24.000-06:00,POINT (-99.878552 20.512566),madeleonu
1.475E+18,2021-12-26T01:10:04.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47532E+18,2021-12-26T22:19:16.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47532E+18,2021-12-26T22:19:18.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47532E+18,2021-12-26T22:19:20.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47532E+18,2021-12-26T22:19:26.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47532E+18,2021-12-26T22:19:38.000-06:00,POINT (-102.366667 23.316667),Cadaver_Vivient
1.47518E+18,2021-12-26T12:52:05.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47568E+18,2021-12-27T21:53:54.000-06:00,POINT (-98.4471004 18.85377815),LuisargentinoG
1.47568E+18,2021-12-27T21:53:58.000-06:00,POINT (-99.8667 20.5167),CristhhianD
1.47562E+18,2021-12-27T18:10:26.000-06:00,POINT (-102.366667 23.316667),hablandodedios_
1.47562E+18,2021-12-27T18:10:10.000-06:00,POINT (-98.4471004 18.85377815),LuisargentinoG
1.47562E+18,2021-12-27T18:11:01.000-06:00,POINT (-96.71866 17.096959),alex_neox
1.4747E+18,2021-12-25T05:06:49.000-06:00,POINT (-102.366667 23.316667),MaryMenchacaW
1.47471E+18,2021-12-25T05:42:12.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47502E+18,2021-12-26T02:14:31.000-06:00,POINT (-98.650844 20.985185),NSalvamed
1.47526E+18,2021-12-26T18:01:15.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47526E+18,2021-12-26T18:01:17.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.47502E+18,2021-12-26T02:19:37.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47529E+18,2021-12-26T20:28:16.000-06:00,POINT (-101.361516 20.954968),LC_Brenn
1.47529E+18,2021-12-26T20:28:22.000-06:00,POINT (-98.84781188 19.69347389),JC_GRANADOS
1.47507E+18,2021-12-26T05:29:07.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47501E+18,2021-12-26T01:48:06.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.475E+18,2021-12-26T01:18:14.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.475E+18,2021-12-26T01:18:19.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.475E+18,2021-12-26T01:18:33.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.475E+18,2021-12-26T01:18:50.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.475E+18,2021-12-26T01:18:52.000-06:00,POINT (-101.9146745 24.20602797),HiPeople_21
1.4753E+18,2021-12-26T21:01:40.000-06:00,POINT (-96.91528751 18.48191789),Mr_Skinny07
1.47532E+18,2021-12-26T22:36:52.000-06:00,POINT (-99.878552 20.512566),madeleonu
1.47532E+18,2021-12-26T22:32:06.000-06:00,POINT (-103.13952464 23.91062008),HiPeople_21
1.47515E+18,2021-12-26T10:54:53.000-06:00,POINT (-99.199622 19.030325),pirovelvet76
1.47515E+18,2021-12-26T10:56:01.000-06:00,POINT (-102 23),eficaz_seguro
1.47533E+18,2021-12-26T22:46:42.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
1.47531E+18,2021-12-26T21:31:03.000-06:00,POINT (-98.47063065 19.31714242),HCesarPerezP1
1.47512E+18,2021-12-26T09:20:53.000-06:00,POINT (-101.4721204 24.07030119),HiPeople_21
